30,2,548,1085,145,361,0.8977,-1,-1,-1
30,3,1507,859,140,283,0.8719,-1,-1,-1
30,4,2037,1001,159,356,0.8564,-1,-1,-1
30,5,1682,872,186,269,0.8347,-1,-1,-1
30,6,1456,992,168,266,0.8130,-1,-1,-1
30,7,2599,972,136,131,0.7759,-1,-1,-1
30,12,1359,939,145,273,0.7008,-1,-1,-1
30,8,1429,856,118,346,0.6904,-1,-1,-1
30,9,1856,784,107,307,0.6430,-1,-1,-1
30,11,2099,998,114,324,0.6205,-1,-1,-1
30,14,1442,856,108,341,0.6137,-1,-1,-1
30,13,1412,855,138,349,0.5863,-1,-1,-1
30,10,2095,997,132,330,0.5575,-1,-1,-1
30,19,1437,856,112,360,0.5258,-1,-1,-1
30,21,1436,856,113,325,0.4235,-1,-1,-1
31,1,896,1059,153,305,0.9000,-1,-1,-1
31,2,548,1085,145,361,0.8972,-1,-1,-1
31,3,1508,859,139,283,0.8693,-1,-1,-1
31,4,2037,1001,159,356,0.8549,-1,-1,-1
31,5,1682,872,187,269,0.8371,-1,-1,-1
31,6,1455,992,169,266,0.8116,-1,-1,-1
31,7,2599,972,136,131,0.7753,-1,-1,-1
31,12,1359,939,145,272,0.6966,-1,-1,-1
31,8,1429,856,119,345,0.6908,-1,-1,-1
31,14,1442,856,108,341,0.6219,-1,-1,-1
31,11,2100,998,114,324,0.6184,-1,-1,-1
31,9,1856,783,107,306,0.6160,-1,-1,-1
31,13,1412,855,138,348,0.5887,-1,-1,-1
31,10,2096,997,132,330,0.5701,-1,-1,-1
31,19,1437,856,112,359,0.5320,-1,-1,-1
31,21,1436,856,113,325,0.4287,-1,-1,-1
32,1,895,1059,153,306,0.9002,-1,-1,-1
32,2,548,1085,145,361,0.8878,-1,-1,-1
32,3,1508,859,140,283,0.8660,-1,-1,-1
32,4,2037,1001,159,356,0.8573,-1,-1,-1
32,5,1681,872,186,268,0.8145,-1,-1,-1
32,7,2599,972,136,131,0.7980,-1,-1,-1
32,6,1456,992,168,266,0.7964,-1,-1,-1
32,12,1358,939,150,270,0.6859,-1,-1,-1
32,19,1434,856,114,346,0.6840,-1,-1,-1
32,11,2098,998,115,324,0.6239,-1,-1,-1
32,8,1421,855,129,349,0.5662,-1,-1,-1
32,10,2095,997,132,329,0.5389,-1,-1,-1
32,14,1441,856,111,356,0.4978,-1,-1,-1
32,9,1856,782,110,306,0.4523,-1,-1,-1
32,22,1359,939,136,266,0.4315,-1,-1,-1
33,1,895,1059,153,306,0.9001,-1,-1,-1
33,2,548,1085,145,361,0.8894,-1,-1,-1
33,3,1509,859,139,283,0.8664,-1,-1,-1
33,4,2037,1001,158,356,0.8575,-1,-1,-1
33,5,1680,872,187,268,0.8169,-1,-1,-1
33,6,1455,992,169,266,0.7981,-1,-1,-1
33,7,2599,972,136,131,0.7961,-1,-1,-1
33,19,1435,856,112,346,0.6785,-1,-1,-1
33,12,1358,939,151,270,0.6780,-1,-1,-1
33,11,2099,998,115,324,0.6303,-1,-1,-1
33,8,1422,855,128,349,0.5629,-1,-1,-1
33,10,2095,996,133,330,0.5412,-1,-1,-1
33,14,1442,856,109,356,0.4932,-1,-1,-1
33,9,1855,786,113,292,0.4444,-1,-1,-1
33,22,1359,939,136,266,0.4178,-1,-1,-1
34,1,899,1065,149,306,0.9023,-1,-1,-1
